index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	7.17244	-12	0	-70.00000	 0.00000
1	5	7.17159	-11	-4	-64.16667	-23.33333
2	5	7.17073	-11	-3	-64.16667	-17.50000
3	5	7.17012	-11	-2	-64.16667	-11.66667
4	5	7.16975	-11	-1	-64.16667	-5.83333
5	5	7.16963	-11	0	-64.16667	 0.00000
6	5	7.16975	-11	1	-64.16667	 5.83333
7	5	7.17012	-11	2	-64.16667	11.66667
8	5	7.17073	-11	3	-64.16667	17.50000
9	5	7.17159	-11	4	-64.16667	23.33333
10	5	7.17147	-10	-6	-58.33333	-35.00000
11	5	7.17012	-10	-5	-58.33333	-29.16667
12	5	7.16902	-10	-4	-58.33333	-23.33333
13	5	7.16817	-10	-3	-58.33333	-17.50000
14	5	7.16755	-10	-2	-58.33333	-11.66667
15	5	7.16719	-10	-1	-58.33333	-5.83333
16	5	7.16706	-10	0	-58.33333	 0.00000
17	5	7.16719	-10	1	-58.33333	 5.83333
18	5	7.16755	-10	2	-58.33333	11.66667
19	5	7.16817	-10	3	-58.33333	17.50000
20	5	7.16902	-10	4	-58.33333	23.33333
21	5	7.17012	-10	5	-58.33333	29.16667
22	5	7.17147	-10	6	-58.33333	35.00000
23	5	7.17074	-9	-7	-52.50000	-40.83333
24	5	7.16915	-9	-6	-52.50000	-35.00000
25	5	7.1678	-9	-5	-52.50000	-29.16667
26	5	7.1667	-9	-4	-52.50000	-23.33333
27	5	7.16585	-9	-3	-52.50000	-17.50000
28	5	7.16523	-9	-2	-52.50000	-11.66667
29	5	7.16487	-9	-1	-52.50000	-5.83333
30	5	7.16475	-9	0	-52.50000	 0.00000
31	5	7.16487	-9	1	-52.50000	 5.83333
32	5	7.16523	-9	2	-52.50000	11.66667
33	5	7.16585	-9	3	-52.50000	17.50000
34	5	7.1667	-9	4	-52.50000	23.33333
35	5	7.1678	-9	5	-52.50000	29.16667
36	5	7.16915	-9	6	-52.50000	35.00000
37	5	7.17074	-9	7	-52.50000	40.83333
38	5	7.17049	-8	-8	-46.66667	-46.66667
39	5	7.16866	-8	-7	-46.66667	-40.83333
40	5	7.16707	-8	-6	-46.66667	-35.00000
41	5	7.16573	-8	-5	-46.66667	-29.16667
42	5	7.16463	-8	-4	-46.66667	-23.33333
43	5	7.16377	-8	-3	-46.66667	-17.50000
44	5	7.16316	-8	-2	-46.66667	-11.66667
45	5	7.16279	-8	-1	-46.66667	-5.83333
46	5	7.16267	-8	0	-46.66667	 0.00000
47	5	7.16279	-8	1	-46.66667	 5.83333
48	5	7.16316	-8	2	-46.66667	11.66667
49	5	7.16377	-8	3	-46.66667	17.50000
50	5	7.16463	-8	4	-46.66667	23.33333
51	5	7.16573	-8	5	-46.66667	29.16667
52	5	7.16707	-8	6	-46.66667	35.00000
53	5	7.16866	-8	7	-46.66667	40.83333
54	5	7.17049	-8	8	-46.66667	46.66667
55	5	7.17074	-7	-9	-40.83333	-52.50000
56	5	7.16866	-7	-8	-40.83333	-46.66667
57	5	7.16683	-7	-7	-40.83333	-40.83333
58	5	7.16524	-7	-6	-40.83333	-35.00000
59	5	7.16389	-7	-5	-40.83333	-29.16667
60	5	7.1628	-7	-4	-40.83333	-23.33333
61	5	7.16194	-7	-3	-40.83333	-17.50000
62	5	7.16133	-7	-2	-40.83333	-11.66667
63	5	7.16096	-7	-1	-40.83333	-5.83333
64	5	7.16084	-7	0	-40.83333	 0.00000
65	5	7.16096	-7	1	-40.83333	 5.83333
66	5	7.16133	-7	2	-40.83333	11.66667
67	5	7.16194	-7	3	-40.83333	17.50000
68	5	7.1628	-7	4	-40.83333	23.33333
69	5	7.16389	-7	5	-40.83333	29.16667
70	5	7.16524	-7	6	-40.83333	35.00000
71	5	7.16683	-7	7	-40.83333	40.83333
72	5	7.16866	-7	8	-40.83333	46.66667
73	5	7.17074	-7	9	-40.83333	52.50000
74	5	7.17147	-6	-10	-35.00000	-58.33333
75	5	7.16915	-6	-9	-35.00000	-52.50000
76	5	7.16707	-6	-8	-35.00000	-46.66667
77	5	7.16524	-6	-7	-35.00000	-40.83333
78	5	7.16365	-6	-6	-35.00000	-35.00000
79	5	7.16231	-6	-5	-35.00000	-29.16667
80	5	7.16121	-6	-4	-35.00000	-23.33333
81	5	7.16036	-6	-3	-35.00000	-17.50000
82	5	7.15975	-6	-2	-35.00000	-11.66667
83	5	7.15938	-6	-1	-35.00000	-5.83333
84	5	7.15926	-6	0	-35.00000	 0.00000
85	5	7.15938	-6	1	-35.00000	 5.83333
86	5	7.15975	-6	2	-35.00000	11.66667
87	5	7.16036	-6	3	-35.00000	17.50000
88	5	7.16121	-6	4	-35.00000	23.33333
89	5	7.16231	-6	5	-35.00000	29.16667
90	5	7.16365	-6	6	-35.00000	35.00000
91	5	7.16524	-6	7	-35.00000	40.83333
92	5	7.16707	-6	8	-35.00000	46.66667
93	5	7.16915	-6	9	-35.00000	52.50000
94	5	7.17147	-6	10	-35.00000	58.33333
95	5	7.17012	-5	-10	-29.16667	-58.33333
96	5	7.1678	-5	-9	-29.16667	-52.50000
