index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	46.9373	-12	0	-70.00000	 0.00000
1	5	46.9317	-11	-4	-64.16667	-23.33333
2	5	46.9261	-11	-3	-64.16667	-17.50000
3	5	46.9221	-11	-2	-64.16667	-11.66667
4	5	46.9197	-11	-1	-64.16667	-5.83333
5	5	46.9189	-11	0	-64.16667	 0.00000
6	5	46.9197	-11	1	-64.16667	 5.83333
7	5	46.9221	-11	2	-64.16667	11.66667
8	5	46.9261	-11	3	-64.16667	17.50000
9	5	46.9317	-11	4	-64.16667	23.33333
10	5	46.931	-10	-6	-58.33333	-35.00000
11	5	46.9221	-10	-5	-58.33333	-29.16667
12	5	46.9149	-10	-4	-58.33333	-23.33333
13	5	46.9093	-10	-3	-58.33333	-17.50000
14	5	46.9053	-10	-2	-58.33333	-11.66667
15	5	46.9029	-10	-1	-58.33333	-5.83333
16	5	46.9021	-10	0	-58.33333	 0.00000
17	5	46.9029	-10	1	-58.33333	 5.83333
18	5	46.9053	-10	2	-58.33333	11.66667
19	5	46.9093	-10	3	-58.33333	17.50000
20	5	46.9149	-10	4	-58.33333	23.33333
21	5	46.9221	-10	5	-58.33333	29.16667
22	5	46.931	-10	6	-58.33333	35.00000
23	5	46.9262	-9	-7	-52.50000	-40.83333
24	5	46.9157	-9	-6	-52.50000	-35.00000
25	5	46.9069	-9	-5	-52.50000	-29.16667
26	5	46.8997	-9	-4	-52.50000	-23.33333
27	5	46.8941	-9	-3	-52.50000	-17.50000
28	5	46.8901	-9	-2	-52.50000	-11.66667
29	5	46.8877	-9	-1	-52.50000	-5.83333
30	5	46.8869	-9	0	-52.50000	 0.00000
31	5	46.8877	-9	1	-52.50000	 5.83333
32	5	46.8901	-9	2	-52.50000	11.66667
33	5	46.8941	-9	3	-52.50000	17.50000
34	5	46.8997	-9	4	-52.50000	23.33333
35	5	46.9069	-9	5	-52.50000	29.16667
36	5	46.9157	-9	6	-52.50000	35.00000
37	5	46.9262	-9	7	-52.50000	40.83333
38	5	46.9246	-8	-8	-46.66667	-46.66667
39	5	46.9126	-8	-7	-46.66667	-40.83333
40	5	46.9022	-8	-6	-46.66667	-35.00000
41	5	46.8934	-8	-5	-46.66667	-29.16667
42	5	46.8862	-8	-4	-46.66667	-23.33333
43	5	46.8806	-8	-3	-46.66667	-17.50000
44	5	46.8766	-8	-2	-46.66667	-11.66667
45	5	46.8742	-8	-1	-46.66667	-5.83333
46	5	46.8734	-8	0	-46.66667	 0.00000
47	5	46.8742	-8	1	-46.66667	 5.83333
48	5	46.8766	-8	2	-46.66667	11.66667
49	5	46.8806	-8	3	-46.66667	17.50000
50	5	46.8862	-8	4	-46.66667	23.33333
51	5	46.8934	-8	5	-46.66667	29.16667
52	5	46.9022	-8	6	-46.66667	35.00000
53	5	46.9126	-8	7	-46.66667	40.83333
54	5	46.9246	-8	8	-46.66667	46.66667
55	5	46.9262	-7	-9	-40.83333	-52.50000
56	5	46.9126	-7	-8	-40.83333	-46.66667
57	5	46.9006	-7	-7	-40.83333	-40.83333
58	5	46.8902	-7	-6	-40.83333	-35.00000
59	5	46.8814	-7	-5	-40.83333	-29.16667
60	5	46.8742	-7	-4	-40.83333	-23.33333
61	5	46.8686	-7	-3	-40.83333	-17.50000
62	5	46.8646	-7	-2	-40.83333	-11.66667
63	5	46.8622	-7	-1	-40.83333	-5.83333
64	5	46.8614	-7	0	-40.83333	 0.00000
65	5	46.8622	-7	1	-40.83333	 5.83333
66	5	46.8646	-7	2	-40.83333	11.66667
67	5	46.8686	-7	3	-40.83333	17.50000
68	5	46.8742	-7	4	-40.83333	23.33333
69	5	46.8814	-7	5	-40.83333	29.16667
70	5	46.8902	-7	6	-40.83333	35.00000
71	5	46.9006	-7	7	-40.83333	40.83333
72	5	46.9126	-7	8	-40.83333	46.66667
73	5	46.9262	-7	9	-40.83333	52.50000
74	5	46.931	-6	-10	-35.00000	-58.33333
75	5	46.9157	-6	-9	-35.00000	-52.50000
76	5	46.9022	-6	-8	-35.00000	-46.66667
77	5	46.8902	-6	-7	-35.00000	-40.83333
78	5	46.8798	-6	-6	-35.00000	-35.00000
79	5	46.871	-6	-5	-35.00000	-29.16667
80	5	46.8638	-6	-4	-35.00000	-23.33333
81	5	46.8582	-6	-3	-35.00000	-17.50000
82	5	46.8542	-6	-2	-35.00000	-11.66667
83	5	46.8518	-6	-1	-35.00000	-5.83333
84	5	46.851	-6	0	-35.00000	 0.00000
85	5	46.8518	-6	1	-35.00000	 5.83333
86	5	46.8542	-6	2	-35.00000	11.66667
87	5	46.8582	-6	3	-35.00000	17.50000
88	5	46.8638	-6	4	-35.00000	23.33333
89	5	46.871	-6	5	-35.00000	29.16667
90	5	46.8798	-6	6	-35.00000	35.00000
91	5	46.8902	-6	7	-35.00000	40.83333
92	5	46.9022	-6	8	-35.00000	46.66667
93	5	46.9157	-6	9	-35.00000	52.50000
94	5	46.931	-6	10	-35.00000	58.33333
95	5	46.9221	-5	-10	-29.16667	-58.33333
96	5	46.9069	-5	-9	-29.16667	-52.50000
97	5	46.8934	-5	-8	-29.16667	-46.66667
98	5	46.8814	-5	-7	-29.16667	-40.83333
99	5	46.871	-5	-6	-29.16667	-35.00000
100	5	46.8622	-5	-5	-29.16667	-29.16667
101	5	46.855	-5	-4	-29.16667	-23.33333
102	5	46.8494	-5	-3	-29.16667	-17.50000
103	5	46.8454	-5	-2	-29.16667	-11.66667
104	5	46.8431	-5	-1	-29.16667	-5.83333
105	5	46.8423	-5	0	-29.16667	 0.00000
106	5	46.8431	-5	1	-29.16667	 5.83333
107	5	46.8454	-5	2	-29.16667	11.66667
108	5	46.8494	-5	3	-29.16667	17.50000
109	5	46.855	-5	4	-29.16667	23.33333
110	5	46.8622	-5	5	-29.16667	29.16667
111	5	46.871	-5	6	-29.16667	35.00000
112	5	46.8814	-5	7	-29.16667	40.83333
113	5	46.8934	-5	8	-29.16667	46.66667
114	5	46.9069	-5	9	-29.16667	52.50000
115	5	46.9221	-5	10	-29.16667	58.33333
116	5	46.9317	-4	-11	-23.33333	-64.16667
117	5	46.9149	-4	-10	-23.33333	-58.33333
118	5	46.8997	-4	-9	-23.33333	-52.50000
119	5	46.8862	-4	-8	-23.33333	-46.66667
120	5	46.8742	-4	-7	-23.33333	-40.83333
121	5	46.8638	-4	-6	-23.33333	-35.00000
122	5	46.855	-4	-5	-23.33333	-29.16667
123	5	46.8478	-4	-4	-23.33333	-23.33333
124	5	46.8423	-4	-3	-23.33333	-17.50000
125	5	46.8383	-4	-2	-23.33333	-11.66667
126	5	46.8359	-4	-1	-23.33333	-5.83333
127	5	46.8351	-4	0	-23.33333	 0.00000
128	5	46.8359	-4	1	-23.33333	 5.83333
